Date Recorded,List Year,Town,Address,Assessed Value,Sale Amount,Sales Ratio,Property Type,Residential Type,Longitude,Latitude
2021-07-21,2020,Canaan,161 BELDEN ST,377700.0,758201.0,0.498152864,Residential,Single Family,Unknown,Unknown
2021-03-22,2020,East Hartford,178 CHESTER ST,104280.0,225000.0,0.4634,Residential,Single Family,Unknown,Unknown
2020-12-18,2020,Greenwich,3 ARTIC STREET,434770.0,835000.0,0.5206,Residential,Single Family,Unknown,Unknown
2021-04-20,2020,Hartford,35 HAMILTON ST,68880.0,310000.0,0.2221,Residential,Three Family,Unknown,Unknown
2021-03-23,2020,Cheshire,2 MOUNTAINCREST DR,531140.0,730000.0,0.7275,Residential,Single Family,-72.93915,41.47011
2021-08-23,2020,Cheshire,100 CURVE HILL RD,153890.0,272000.0,0.5657,Residential,Single Family,-72.9009,41.51797
2021-04-28,2020,Farmington,34 MALLARD DR,98380.0,155000.0,0.6347,Residential,Condo,-72.88026,41.76199
2021-05-10,2020,Branford,97 HAMPTON PARK,89300.0,140000.0,0.6378,Residential,Condo,-72.82536,41.3075
2021-08-20,2020,East Hartford,1133 TOLLAND ST,96090.0,205000.0,0.4687,Residential,Single Family,-72.58505,41.78862
2021-05-21,2020,Canton,53 CHURCH STREET,136640.0,250000.0,0.5465,Residential,Two Family,-72.92654,41.80931
2020-12-14,2020,Killingly,45 CROSS ST,100800.0,180000.0,0.56,Residential,Single Family,Unknown,Unknown
2021-02-03,2020,Danbury,12-16 SCUPPO RD #53,69400.0,100000.0,0.694,Residential,Condo,-73.47914,41.39258
2021-08-20,2020,Glastonbury,71 STURGEON RIVER RD,424800.0,675000.0,0.6293,Residential,Single Family,Unknown,Unknown
2020-12-18,2020,Bloomfield,2 SOUTH RIDGE DRIVE,291760.0,449900.0,0.6484,Residential,Single Family,-72.76936,41.85067
2021-03-16,2020,Cromwell,7 MOUNTAIN LAUREL COURT,79800.0,144900.0,0.5507,Residential,Condo,Unknown,Unknown
2020-10-06,2020,Cheshire,107 ASPEN DR,179980.0,345000.0,0.5216,Residential,Single Family,-72.88069,41.56118
2021-02-03,2020,Colchester,559 LEBANON AVE,201300.0,345000.0,0.5834,Residential,Single Family,-72.30012,41.59521
2020-10-19,2020,Brookfield,25 NORTH LAKE SHORE DR,274560.0,462500.0,0.5936,Residential,Single Family,-73.43586,41.47825
2020-10-19,2020,Cromwell,40 WEST ST,152950.0,244500.0,0.6255,Residential,Single Family,Unknown,Unknown
2021-01-06,2020,Goshen,LYMAN LANE,71370.0,135000.0,0.5286,Vacant Land,Unknown,Unknown,Unknown
2021-07-27,2020,Bristol,600 CLARK AVE UN 21,73780.0,150000.0,0.4918,Residential,Condo,-72.98338,41.6863
2020-10-30,2020,Avon,16 ASHFORD DRIVE,162440.0,234000.0,0.6941,Residential,Condo,Unknown,Unknown
2021-07-28,2020,Manchester,170 CASTLE HILL,46600.0,435846.0,0.106918499,Residential,Single Family,-72.48106,41.78059
2021-08-06,2020,East Hartford,24 PEZZENTE LN,158330.0,271000.0,0.5842,Residential,Single Family,Unknown,Unknown
2020-11-30,2020,Kent,33 GORHAM RD,99500.0,35000.0,2.842857143,Vacant Land,Unknown,-73.41779,41.74603
2021-04-12,2020,Bristol,13 RUTH ST,109103.0,182000.0,0.5994,Residential,Single Family,-72.90776,41.69945
2020-12-30,2020,Manchester,76 HIGHWOOD DRIVE,56300.0,58000.0,0.9706,Vacant Land,Unknown,-72.49363,41.76804
2021-07-28,2020,Ashford,80 COLTS POND RD,109000.0,250000.0,0.436,Residential,Single Family,-72.13087,41.83818
2020-11-18,2020,Manchester,281 MIDDLE TURNPIKE EAST,127300.0,212000.0,0.6004,Residential,Single Family,-72.51016,41.78373
2021-02-04,2020,East Haven,708 LAUREL ST,145030.0,280000.0,0.5179,Residential,Single Family,-72.87097,41.30592
2021-08-11,2020,Manchester,319 CHARTER OAK STREET,118000.0,250000.0,0.472,Residential,Single Family,-72.50585,41.76428
2021-04-28,2020,Killingworth,148 IRON WORKS ROAD,356520.0,562000.0,0.6343,Residential,Single Family,-72.53215,41.33743
2021-04-15,2020,Beacon Falls,17 NEW STREET,26860.0,60000.0,0.4476,Residential,Single Family,-73.07174,41.41279
2021-08-16,2020,Greenwich,665 RIVER ROAD,2280390.0,3535000.0,0.645,Residential,Single Family,-73.57781,41.06807
2021-09-15,2020,East Hartford,184 PENNEY ST,118510.0,240000.0,0.4937,Residential,Single Family,-72.60448,41.76034
2021-01-19,2020,Danbury,172 WARRINGTON RN,214300.0,387750.0,0.5526,Residential,Condo,Unknown,Unknown
2021-04-21,2020,East Lyme,20 DARROWS RIDGE RD,596680.0,1185000.0,0.5035,Residential,Single Family,Unknown,Unknown
2021-08-03,2020,Avon,8 OVERLOOK COURT,132300.0,215000.0,0.6153,Residential,Condo,Unknown,Unknown
2021-06-08,2020,Farmington,86 YORKSHIRE COURT,35000.0,677374.0,0.0516,Residential,Condo,Unknown,Unknown
2021-03-01,2020,Darien,36 RICHMOND DR,589260.0,884940.0,0.665875653,Residential,Single Family,-73.45856,41.09051
2021-05-11,2020,Bristol,302 BROOK ST,131320.0,230000.0,0.5709,Residential,Two Family,Unknown,Unknown
2020-11-06,2020,Cheshire,1721 MUSSO VIEW AVE,140010.0,275000.0,0.5091,Residential,Single Family,-72.95625,41.55259
2021-02-02,2020,Cromwell,4 CENTERWOOD DRIVE,176050.0,295000.0,0.5967,Residential,Single Family,Unknown,Unknown
2021-03-18,2020,Manchester,9C JAMIE LANE,111700.0,170000.0,0.657,Residential,Condo,Unknown,Unknown
2020-12-31,2020,Goshen,127 EAST HYERDALE DRIVE,337130.0,520000.0,0.648326923,Residential,Single Family,Unknown,Unknown
2021-06-21,2020,Lebanon,64 SCHALK RD,134760.0,220000.0,0.6125,Residential,Single Family,Unknown,Unknown
2021-08-31,2020,Manchester,70 WELLS STREET,152600.0,290000.0,0.5262,Residential,Four Family,-72.51717,41.76583
2021-06-14,2020,Killingly,27 IRENE ST,151620.0,346100.0,0.438,Residential,Single Family,Unknown,Unknown
2021-01-04,2020,Colchester,34 ORCHARD FARMS RD,219000.0,390000.0,0.5615,Residential,Single Family,Unknown,Unknown
2020-11-23,2020,Bristol,47 MCKINLEY AVE,153720.0,233000.0,0.6597,Residential,Two Family,-72.92447,41.66167
2021-08-06,2020,Avon,14 WEATHERSTONE,666100.0,1100000.0,0.6055,Residential,Single Family,Unknown,Unknown
2021-08-04,2020,Berlin,40 STERLING DR,148500.0,150000.0,0.99,Residential,Single Family,Unknown,Unknown
2020-11-18,2020,East Hartford,171-173 NAUBUC AVE,98710.0,211000.0,0.4678,Residential,Two Family,-72.62825,41.72981
2021-02-18,2020,Lisbon,22 ROUND HILL CT,40200.0,299900.0,0.134,Vacant Land,Unknown,-72.00674,41.57201
2020-11-24,2020,Manchester,399 MAIN STREET,74100.0,112900.0,0.6563,Residential,Condo,Unknown,Unknown
2021-09-28,2020,Hartford,26 MORNINGSIDE ST WEST,63762.0,190000.0,0.3355,Residential,Single Family,-72.6969,41.80679
2021-05-17,2020,Madison,46 BEEKMAN PL,401200.0,750000.0,0.534933333,Residential,Single Family,Unknown,Unknown
2021-05-17,2020,Greenwich,38 PARK AVENUE,1243690.0,2350000.0,0.5292,Residential,Single Family,Unknown,Unknown
2021-09-27,2020,East Haven,104 VIEW TERR,149550.0,280000.0,0.5341,Residential,Single Family,Unknown,Unknown
2020-10-19,2020,Darien,27 RICHMOND DRIVE,1116430.0,1695000.0,0.6586,Residential,Single Family,-73.45708,41.09122
2021-06-24,2020,Bristol,208 DINO RD,209090.0,375000.0,0.5575,Residential,Single Family,Unknown,Unknown
2020-11-02,2020,Greenwich,64 PARK AVENUE SOUTH,1337350.0,1965000.0,0.6805,Residential,Single Family,Unknown,Unknown
2021-08-12,2020,Hebron,40 SAW MILL WAY,306960.0,595000.0,0.5158,Residential,Single Family,-72.34633,41.61756
2020-11-02,2020,Enfield,23 COLONIAL DR,135000.0,220000.0,0.6136,Residential,Single Family,-72.56697,41.94258
2021-02-22,2020,Guilford,56 BROAD HILL CIR,294630.0,577000.0,0.5106,Residential,Single Family,-72.67116,41.32561
2021-09-28,2020,Hartford,608 BROADVIEW AVE,71736.0,154500.0,0.4643,Residential,Single Family,Unknown,Unknown
2021-02-12,2020,Manchester,49 FOLLY BROOK LANE,166300.0,290000.0,0.5734,Residential,Single Family,-72.5354,41.75517
2021-05-14,2020,Greenwich,150 WEAVER STREET,1959160.0,2400000.0,0.8163,Residential,Single Family,-73.65266,41.02806
2021-06-21,2020,Bristol,11 FOX HOLLOW LN,232330.0,422000.0,0.5505,Residential,Single Family,-72.95697,41.70773
2002-07-03,2001,Glastonbury,10 NEWBERRY LN W3,69300.0,154000.0,0.45,Unknown,Unknown,Unknown,Unknown
2021-03-26,2020,Hebron,91 OLD ANDOVER RD,183630.0,362500.0,0.5065,Residential,Single Family,Unknown,Unknown
2021-02-10,2020,Derby,68 COMMODORE COMMONS,93170.0,147000.0,0.6338,Residential,Condo,Unknown,Unknown
2021-07-29,2020,Groton,182 PEARL ST (NOANK),1499400.0,2574000.0,0.582517483,Residential,Single Family,Unknown,Unknown
2020-10-30,2020,Granby,19 STONEWALL DR,376110.0,650000.0,0.5786,Residential,Single Family,Unknown,Unknown
2021-08-02,2020,Danbury,12 MICHAUD RD,145800.0,360000.0,0.405,Residential,Single Family,Unknown,Unknown
2020-10-01,2020,Bristol,40 MATTHEWS ST #49,22050.0,59500.0,0.3705,Residential,Single Family,-72.95708,41.68208
2021-06-08,2020,Cheshire,70 CHIPPING STONE CT,299660.0,580000.0,0.5166,Residential,Single Family,Unknown,Unknown
2021-03-15,2020,Guilford,14 GRANITE RD,95220.0,125000.0,0.7617,Residential,Condo,Unknown,Unknown
2021-06-15,2020,Canton,160 BAHRE CORNER ROAD,78710.0,500000.0,0.15742,Vacant Land,Unknown,-72.8943,41.84111
2021-01-25,2020,Canaan,12 FACCHIN ST,131700.0,145000.0,0.9082,Residential,Single Family,-73.35697,41.95326
2021-03-31,2020,Bloomfield,25 MILLS LANE,131180.0,220000.0,0.5962,Residential,Single Family,Unknown,Unknown
2021-07-14,2020,East Hartford,660 BREWER ST,106800.0,185000.0,0.5772,Residential,Single Family,-72.59867,41.74768
2020-11-24,2020,East Haven,259 DODGE AVE,179480.0,230000.0,0.7803,Residential,Single Family,Unknown,Unknown
2021-05-04,2020,Colchester,20 COCO DR,196000.0,395000.0,0.4962,Residential,Single Family,Unknown,Unknown
2021-05-28,2020,Glastonbury,332 CONESTOGA WAY,123900.0,200000.0,0.6195,Residential,Condo,Unknown,Unknown
2021-06-01,2020,Ansonia,200 SUNSET DR,121700.0,230000.0,0.5291,Residential,Single Family,Unknown,Unknown
2021-09-02,2020,Branford,164 LIMEWOOD AVE,281100.0,575000.0,0.488869565,Residential,Single Family,-72.79103,41.26153
2021-06-30,2020,Essex,33 LAUREL RD,291000.0,825000.0,0.3527,Residential,Single Family,Unknown,Unknown
2021-04-19,2020,Ansonia,33 WINTER ST,127400.0,180000.0,0.7077,Residential,Two Family,-73.07892,41.3516
2020-10-07,2020,Greenwich,15 EDGEWATER DRIVE,805490.0,1600000.0,0.5034,Residential,Single Family,-73.56881,41.02873
2021-09-28,2020,Franklin,79 WHIPPOORWILL HOLLOW RD,138200.0,215000.0,0.6427,Residential,Single Family,-72.15107,41.62798
2021-09-13,2020,Griswold,1 BONNIE ST,113330.0,176000.0,0.6439,Residential,Single Family,-71.94115,41.59085
2021-09-07,2020,Killingly,40 PRINCE ST,85890.0,241000.0,0.356390041,Residential,Single Family,Unknown,Unknown
2021-06-01,2020,Enfield,41 PROSPECT ST,92030.0,215000.0,0.428046512,Residential,Single Family,Unknown,Unknown
2021-07-27,2020,Cheshire,118 WINTHROP DR,172140.0,205000.0,0.8397,Residential,Single Family,-72.9356,41.51182
2021-02-05,2020,Greenwich,72 POND PLACE,799680.0,1230000.0,0.6501,Residential,Single Family,-73.58766,41.05352
2021-05-21,2020,Goshen,12 WYNWOOD COURT,1129650.0,1685000.0,0.6704,Residential,Single Family,Unknown,Unknown
2020-12-28,2020,Derby,181-183 HAWKINS ST,114940.0,230000.0,0.4997,Residential,Two Family,-73.09117,41.32905
2021-08-09,2020,East Lyme,8 BEACH AVE,238560.0,585000.0,0.4077,Residential,Single Family,Unknown,Unknown
2021-06-11,2020,Granby,50 LOOMIS ST,288770.0,549900.0,0.5251,Residential,Single Family,-72.82305,42.00375
2020-12-08,2020,Groton,536F SHENNECOSSETT RD U30,58310.0,128000.0,0.4555,Residential,Condo,-72.0662,41.3338
2021-06-02,2020,East Hartford,82 WASHINGTON AVE,67090.0,65000.0,1.0321,Residential,Single Family,-72.62213,41.73559
2021-07-01,2020,East Hartford,30-32 GARDEN ST,90360.0,260000.0,0.3475,Residential,Two Family,-72.62653,41.78163
2020-12-07,2020,Killingly,57 QUINEBAUG DR,115780.0,212000.0,0.5461,Residential,Single Family,-71.89563,41.78056
2020-12-28,2020,Branford,14 BRYAN RD,195800.0,380000.0,0.5152,Residential,Single Family,-72.82027,41.27135
2021-08-30,2020,Canton,116 DOWD AVENUE,115690.0,100000.0,1.1569,Residential,Single Family,-72.89777,41.82441
2020-10-21,2020,East Haven,6 BRADLEY AVE,183920.0,331500.0,0.5548,Residential,Two Family,Unknown,Unknown
2021-05-14,2020,Glastonbury,74 CRYSTAL RIDGE DR,229300.0,450000.0,0.5095,Vacant Land,Unknown,Unknown,Unknown
2021-09-21,2020,Cheshire,68 FARVIEW DR,146600.0,275000.0,0.533,Residential,Single Family,-72.95327,41.53863
2020-12-24,2020,Avon,20 MAPLE LANE,114280.0,187000.0,0.6111,Residential,Condo,Unknown,Unknown
2021-08-24,2020,Danbury,26 ACRE DR,164900.0,365000.0,0.4517,Residential,Single Family,Unknown,Unknown
2020-11-16,2020,Brookfield,9 FALLS DR,484800.0,600000.0,0.808,Residential,Single Family,Unknown,Unknown
2021-08-02,2020,Hebron,324 JAGGER LN,228750.0,435000.0,0.5258,Residential,Single Family,Unknown,Unknown
2021-01-07,2020,Greenwich,132 LOCKWOOD ROAD,2180990.0,3900000.0,0.5592,Residential,Single Family,-73.57518,41.03784
2021-03-31,2020,Greenwich,30 HEUSTED DRIVE,970480.0,1699000.0,0.5712,Residential,Single Family,-73.57109,41.0259
2021-06-14,2020,Manchester,20 ASHWORTH STREET,113400.0,274900.0,0.4125,Residential,Single Family,-72.50728,41.77151
2020-10-01,2020,Madison,73 DEVONSHIRE LN,359200.0,531500.0,0.6758,Residential,Single Family,Unknown,Unknown
2021-06-23,2020,Essex,13 MILL RD,604800.0,500000.0,1.2096,Residential,Single Family,Unknown,Unknown
2020-11-30,2020,Glastonbury,206 NEW LONDON TPKE,268000.0,310000.0,0.8645,Commercial,Unknown,-72.6051,41.71062
2021-07-30,2020,Enfield,37 FIELD RD,129430.0,300000.0,0.4314,Residential,Single Family,Unknown,Unknown
2021-05-18,2020,Madison,150 RACE HILL RD,305800.0,525000.0,0.58247619,Residential,Single Family,-72.66162,41.35484
2021-04-12,2020,Derby,142 CAROLINE ST,89880.0,100000.0,0.8988,Residential,Two Family,-73.08741,41.32162
2020-11-30,2020,Killingly,26 WARE RD,89250.0,128000.0,0.6972,Residential,Single Family,Unknown,Unknown
2020-10-01,2020,Coventry,1776 BOSTON TPK,311200.0,357500.0,0.8704,Commercial,Unknown,-72.37684,41.79823
2021-05-17,2020,Greenwich,82 CAT ROCK ROAD,2561230.0,3850000.0,0.6652,Residential,Single Family,-73.59353,41.06238
2021-08-25,2020,Canaan,28 RT 63,85300.0,25000.0,3.412,Residential,Single Family,Unknown,Unknown
2021-09-27,2020,Bristol,371 EMMETT ST UN 31,57610.0,120000.0,0.48,Residential,Single Family,Unknown,Unknown
2021-03-26,2020,Bristol,25 FOXWOOD RD,147420.0,278000.0,0.5302,Residential,Single Family,-72.89767,41.71423
2021-06-18,2020,Groton,50 INDIGO ST,113960.0,160000.0,0.71225,Residential,Single Family,Unknown,Unknown
2021-01-06,2020,East Hartford,100 GOODWIN ST,91610.0,220000.0,0.4164,Residential,Single Family,Unknown,Unknown
2021-05-17,2020,Guilford,1987 LONG HILL RD,142650.0,130000.0,1.097307692,Residential,Single Family,Unknown,Unknown
2021-05-28,2020,Bolton,55 QUARRY RD,135900.0,280000.0,0.4853,Residential,Single Family,Unknown,Unknown
2021-06-10,2020,Hartford,53 EDGEWOOD ST,144900.0,400000.0,0.3622,Apartments,Unknown,-72.69181,41.77886
2021-05-24,2020,Madison,114 BRADLEY CORNERS RD,253700.0,509500.0,0.497939156,Residential,Single Family,Unknown,Unknown
2020-10-27,2020,Colchester,75 CLARK LN,115000.0,225000.0,0.5111,Residential,Single Family,Unknown,Unknown
2021-04-05,2020,Hartford,46 HENRY ST,63770.0,174000.0,0.3664,Residential,Two Family,Unknown,Unknown
2020-11-10,2020,Granby,116 SALMON BROOK ST,278040.0,514000.0,0.5409,Commercial,Unknown,-72.79023,41.93452
2020-10-20,2020,Essex,27 SO MAIN ST UNIT 16,127300.0,295000.0,0.4315,Residential,Condo,-72.3883,41.35207
2021-04-19,2020,Darien,7 HARRIET LANE EAST,416500.0,785000.0,0.5305,Residential,Single Family,-73.45108,41.07573
2020-12-22,2020,Madison,10 GREAT MEADOW RD,210400.0,405000.0,0.5195,Residential,Single Family,Unknown,Unknown
2020-12-18,2020,Brookfield,120 OBTUSE HILL RD,445210.0,500000.0,0.8904,Residential,Single Family,-73.3528,41.47409
2021-07-02,2020,Greenwich,9 BUFFHAM LANE,1306900.0,2665000.0,0.4903,Residential,Single Family,-73.56773,41.02473
2021-09-08,2020,Glastonbury,149 CAMBRIDGE DR,184100.0,280000.0,0.6575,Residential,Single Family,Unknown,Unknown
2021-09-13,2020,Bristol,218 WEST ST,446670.0,1010000.0,0.4422,Apartments,Unknown,Unknown,Unknown
2021-06-17,2020,Killingworth,129 CHITTENDEN ROAD,204600.0,400000.0,0.5115,Residential,Single Family,-72.56897,41.34219
2021-01-08,2020,Bloomfield,6 HOLLANDVIEW DRIVE,259840.0,430000.0,0.6042,Residential,Single Family,-72.7182,41.85087
2021-03-10,2020,Bloomfield,306 COVENTRY STREET,107380.0,250000.0,0.42952,Residential,Single Family,Unknown,Unknown
2021-02-19,2020,Farmington,55 MALLARD DR,102930.0,172000.0,0.5984,Residential,Condo,-72.88151,41.76229
2021-09-15,2020,East Lyme,4 CATBIRD LN,272650.0,536000.0,0.5086,Residential,Single Family,Unknown,Unknown
2020-12-10,2020,Manchester,190 BRYAN DRIVE,124800.0,235000.0,0.531,Residential,Single Family,-72.51371,41.81663
2021-06-01,2020,Harwinton,15 PLYMOUTH RD,348170.0,755000.0,0.4611,Residential,Single Family,-73.04609,41.76043
2021-02-02,2020,Manchester,17 OTIS STREET,100300.0,150000.0,0.6686,Residential,Single Family,Unknown,Unknown
2020-10-20,2020,Bethany,41 BETHRIDGE RD,185770.0,362000.0,0.5131,Residential,Single Family,Unknown,Unknown
2021-09-15,2020,Glastonbury,519 NEIPSIC RD,153300.0,287500.0,0.5332,Residential,Single Family,Unknown,Unknown
2021-03-29,2020,East Haven,78 HEMINGWAY AVE,57290.0,42500.0,1.348,Vacant Land,Unknown,Unknown,Unknown
2021-04-21,2020,Bristol,40 SHERWOOD RD,123830.0,260000.0,0.4762,Residential,Single Family,-72.9341,41.71267
2020-10-30,2020,Greenwich,7 PLOW LANE,2485000.0,3600000.0,0.6902,Residential,Single Family,Unknown,Unknown
2021-05-19,2020,Franklin,26 OLD ROUTE 87,162550.0,295000.0,0.551,Residential,Single Family,-72.16079,41.58934
2020-10-30,2020,Bristol,65 LUFKIN LA,184380.0,300000.0,0.6146,Residential,Single Family,Unknown,Unknown
2021-01-25,2020,Coventry,48 WINDY HILL RD,286900.0,499900.0,0.5739,Residential,Single Family,Unknown,Unknown
2020-10-21,2020,Danbury,39 MABEL AV,190600.0,330000.0,0.5775,Residential,Single Family,-73.46709,41.42735
2021-08-17,2020,Enfield,44 QUAKER LA,117560.0,195500.0,0.6013,Residential,Single Family,Unknown,Unknown
2021-01-22,2020,Cheshire,165 COUNTRY CLUB RD,237640.0,405000.0,0.5867,Residential,Single Family,-72.88839,41.52071
2021-03-30,2020,Easton,50 RIVERSIDE LANE,165400.0,300000.0,0.5513,Vacant Land,Unknown,Unknown,Unknown
2021-08-02,2020,East Hartford,66 DEEPWOOD DR,124980.0,270000.0,0.4628,Residential,Single Family,-72.58538,41.75212
2021-07-07,2020,Hebron,10 SENATE BROOK DR,249690.0,459900.0,0.5429,Residential,Single Family,-72.39176,41.60725
2021-05-21,2020,Brookfield,64 WHISCONIER RD,229780.0,485000.0,0.4737,Residential,Single Family,Unknown,Unknown
2021-05-26,2020,Danbury,360 MAIN ST,361000.0,800000.0,0.4512,Commercial,Unknown,Unknown,Unknown
2021-04-30,2020,Manchester,704 CENTER STREET,103500.0,230000.0,0.45,Residential,Single Family,-72.55036,41.77609
2021-03-10,2020,Groton,2590 GOLD STAR HWY U310,108010.0,190000.0,0.5684,Residential,Condo,Unknown,Unknown
2021-05-26,2020,Harwinton,348 HARMONY HILL RD,150520.0,362900.0,0.4147,Residential,Single Family,Unknown,Unknown
2021-07-15,2020,Greenwich,50 LAFAYETTE PLACE UN 3H,202680.0,337500.0,0.6005,Residential,Condo,Unknown,Unknown
2021-05-17,2020,Goshen,227 OLD MIDDLE STREET,139740.0,200000.0,0.6987,Residential,Single Family,Unknown,Unknown
2021-05-21,2020,Cromwell,8 IRON GATE LANE,299810.0,470000.0,0.637893617,Residential,Single Family,Unknown,Unknown
2021-05-04,2020,Greenwich,1 MILBANK AVENUE UN3B,578900.0,765000.0,0.7567,Residential,Condo,-73.62301,41.03427
2021-08-02,2020,Berlin,33 LANGDON COURT UNIT 16,116400.0,218000.0,0.5339,Residential,Condo,-72.77101,41.6377
2021-04-15,2020,Griswold,358 EAST MAIN ST UNIT 29,25130.0,70000.0,0.359,Residential,Condo,-71.96788,41.61316
2021-07-26,2020,Glastonbury,213 BUTTONBALL LN,185100.0,335000.0,0.5525,Residential,Single Family,-72.59844,41.69475
2021-07-09,2020,Avon,27 ANDREA LANE,236740.0,385000.0,0.6149,Residential,Single Family,Unknown,Unknown
2021-09-30,2020,Farmington,81 NEW BRITAIN AV,151630.0,243999.99,0.6214,Residential,Single Family,-72.88317,41.75419
2020-10-14,2020,East Hartford,12 NASSAU LN,102430.0,180000.0,0.569,Residential,Single Family,-72.62345,41.73917
2021-01-06,2020,Coventry,17 SWANSON RD,83500.0,35000.0,2.3857,Residential,Single Family,Unknown,Unknown
2021-06-18,2020,Cheshire,753 S MAIN ST U7,99310.0,177000.0,0.561,Residential,Condo,-72.90589,41.48366
2021-09-30,2020,Enfield,47 NEELANS RD,134720.0,270000.0,0.4989,Residential,Single Family,-72.54402,41.95301
2021-07-27,2020,Lisbon,34 NEWENT RD,208020.0,310000.0,0.671,Residential,Single Family,Unknown,Unknown
2020-12-22,2020,Brookfield,6 SHORT OAK DR,188930.0,274398.0,0.6885,Residential,Condo,Unknown,Unknown
2021-06-04,2020,Bristol,65 CYPRESS ST,94570.0,240000.0,0.394041667,Residential,Two Family,-72.94588,41.68909
2021-01-06,2020,Bethany,117 WOODCUTTERS DR,270450.0,400000.0,0.6761,Residential,Single Family,Unknown,Unknown
2021-08-04,2020,Groton,324 THAMES ST UNIT 4,102690.0,245000.0,0.4191,Residential,Condo,-72.08316,41.35405
2021-03-04,2020,Danbury,33 FLEETWOOD DR,148000.0,305000.0,0.4852,Residential,Single Family,Unknown,Unknown
2020-10-05,2020,Derby,9 ORCHARD ST,91070.0,170000.0,0.5357,Residential,Single Family,-73.0763,41.31344
2021-06-23,2020,Hartford,646 GARDEN ST,79711.0,250000.0,0.3188,Residential,Three Family,Unknown,Unknown
